image,f1_mic,f2_mic,f3_mic,f4_mic,f5_mic,f6_mic,f7_mic,f8_mic,f9_mic,f10_mic,f11_mic,f12_mic,f13_mic,f14_mic,f15_mic,f16_mic,f1_mac,f2_mac,f3_mac,f4_mac,f5_mac,f6_mac,f7_mac,f8_mac,f9_mac,f10_mac,f11_mac,f12_mac,f13_mac,f14_mac,f15_mac,f16_mac,label
image125.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image126.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,129.0
image127.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,123.0
image128.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,124.0
image129.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,133.0
image130.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,125.0
image131.png,1.5305240012280104,1.6053890603715384,1.5413231247113575,5.135634533827726,1.5001250152811794,1.5027514228158716,1.687838140985524,1.4294857074944805,1.5434241395566872,1.5647048589004657,1.4828659193302618,1.666381907759282,1.878345724243397,1.564194827361816,1.4996530359449443,9.6618466619355,57.0,50.0,56.0,39.0,61.0,59.0,46.0,64.0,50.0,50.0,56.0,51.0,35.0,43.0,40.0,43.0,125.0
image132.png,1.5117986248905344,1.6000499742204068,1.52406101240034,1.6431891290050256,1.4900955024756453,1.5399236619519234,1.4663023966239541,1.4171923869928613,1.6024585193522343,1.5602740850088328,1.4375090283139569,1.5623875805593506,1.8572090998943944,1.5881145705718525,1.659615921161735,1.418146667131676,44.0,61.0,59.0,39.0,61.0,50.0,45.0,68.0,52.0,56.0,53.0,42.0,33.0,44.0,47.0,46.0,124.0
image133.png,1.5117986248905344,1.6000499742204068,1.52406101240034,1.6431891290050256,1.4900955024756453,1.5399236619519234,1.4663023966239541,1.4171923869928613,1.6024585193522343,1.5602740850088328,1.4375090283139569,1.5623875805593506,1.8572090998943944,1.5881145705718525,1.659615921161735,1.418146667131676,44.0,61.0,59.0,39.0,61.0,50.0,45.0,68.0,52.0,56.0,53.0,42.0,33.0,44.0,47.0,46.0,127.0
image134.png,1.5117986248905344,1.6000499742204068,1.52406101240034,1.6431891290050256,1.4900955024756453,1.5399236619519234,1.4663023966239541,1.4171923869928613,1.6024585193522343,1.5602740850088328,1.4375090283139569,1.5623875805593506,1.8572090998943944,1.5881145705718525,1.659615921161735,1.418146667131676,44.0,61.0,59.0,39.0,61.0,50.0,45.0,68.0,52.0,56.0,53.0,42.0,33.0,44.0,47.0,46.0,125.0
image135.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,123.0
image136.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,131.0
image137.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,127.0
image138.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,128.0
image139.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,129.0
image140.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,122.0
image141.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,132.0
image142.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,127.0
image143.png,1.7499183149699133,9284.056272769836,1.442182693938321,1.4873957294936697,2.0193351343404724,1.5176247072565214,1.497892191283451,1.393206579414488,1.8597102994063714,1.4893947552052988,1.3759015721467445,1.4037650141390772,2.4044296541290393,19.325029675397268,1.596797295867717,1.5153866820214252,52.0,53.0,56.0,48.0,62.0,53.0,48.0,60.0,50.0,50.0,57.0,48.0,37.0,37.0,45.0,44.0,125.0
image144.png,1.6718405154866742,1.7734640234447256,1.4260758418427255,1.598428888349075,1.7900995498906982,2.1941327371683887,1.5163189704759985,1.4099700499474217,1.4699419518511445,18982.80163686533,1.3929521092641848,1.467724389876257,1.4648669093776467,2.616169692057383,1.440567912749735,1.5082871671524978,62.0,56.0,61.0,46.0,67.0,56.0,46.0,60.0,57.0,48.0,48.0,46.0,31.0,36.0,43.0,37.0,130.0
image145.png,1.6718405154866742,1.7734640234447256,1.4260758418427255,1.598428888349075,1.7900995498906982,2.1941327371683887,1.5163189704759985,1.4099700499474217,1.4699419518511445,18982.80163686533,1.3929521092641848,1.467724389876257,1.4648669093776467,2.616169692057383,1.440567912749735,1.5082871671524978,62.0,56.0,61.0,46.0,67.0,56.0,46.0,60.0,57.0,48.0,48.0,46.0,31.0,36.0,43.0,37.0,126.0
image146.png,1.6718405154866742,1.7734640234447256,1.4260758418427255,1.598428888349075,1.7900995498906982,2.1941327371683887,1.5163189704759985,1.4099700499474217,1.4699419518511445,18982.80163686533,1.3929521092641848,1.467724389876257,1.4648669093776467,2.616169692057383,1.440567912749735,1.5082871671524978,62.0,56.0,61.0,46.0,67.0,56.0,46.0,60.0,57.0,48.0,48.0,46.0,31.0,36.0,43.0,37.0,125.0
image147.png,1.5965320626450172,1.6512210575858195,1.5113660192912874,1.7260807588359608,1.5674867436078512,1.644465285518922,2.088049085250376,1.450398617742321,1.6138614193559173,1.6034981297736821,1.4731804481820459,1.6999088383109586,1.7527050705322895,1.5564123214202688,1.5178168833642902,1.4869258984089917,49.0,47.0,53.0,50.0,57.0,44.0,51.0,64.0,48.0,49.0,56.0,50.0,39.0,43.0,48.0,52.0,127.0
image148.png,1.5965320626450172,1.6512210575858195,1.5113660192912874,1.7260807588359608,1.5674867436078512,1.644465285518922,2.088049085250376,1.450398617742321,1.6138614193559173,1.6034981297736821,1.4731804481820459,1.6999088383109586,1.7527050705322895,1.5564123214202688,1.5178168833642902,1.4869258984089917,49.0,47.0,53.0,50.0,57.0,44.0,51.0,64.0,48.0,49.0,56.0,50.0,39.0,43.0,48.0,52.0,110.0
image149.png,1.5965320626450172,1.6512210575858195,1.5113660192912874,1.7260807588359608,1.5674867436078512,1.644465285518922,2.088049085250376,1.450398617742321,1.6138614193559173,1.6034981297736821,1.4731804481820459,1.6999088383109586,1.7527050705322895,1.5564123214202688,1.5178168833642902,1.4869258984089917,49.0,47.0,53.0,50.0,57.0,44.0,51.0,64.0,48.0,49.0,56.0,50.0,39.0,43.0,48.0,52.0,114.0
image150.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,115.0
image151.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,116.0
image152.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,115.0
image153.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,117.0
image154.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,115.0
image155.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,112.0
image156.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,114.0
image157.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,114.0
image158.png,2.3532720741019393,2.115964118093201,1.7174617397019385,1.78327956441127,1.4914809367325153,1.4917314788873761,1.5363242039543414,1.3705804883973638,1.4322828858436816,1.621686734219156,1.4042144261286449,1.7664865777266208,1.4669143141873833,1.893000766670197,1.4580673509750024,1.4487519187749962,63.0,59.0,55.0,50.0,58.0,50.0,43.0,57.0,53.0,48.0,57.0,46.0,36.0,37.0,44.0,44.0,117.0
image159.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,110.0
image160.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,116.0
image161.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image162.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,120.0
image163.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,117.0
image164.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image165.png,2.861163528926555,1.592687534650697,1.3711613332557104,1.5605146611267011,1.3666629814762652,1.4740251475200814,1.5168341850439298,1.3705133650134371,1.5700848873937632,1.5906342705071,1.4813225085438182,1.4237806052299111,1.539659464139932,4.98451285756611,1.967912536012688,1.4923317087793424,53.0,50.0,69.0,45.0,58.0,48.0,47.0,62.0,50.0,48.0,50.0,47.0,47.0,38.0,44.0,44.0,119.0
image166.png,2.861163528926555,1.592687534650697,1.3711613332557104,1.5605146611267011,1.3666629814762652,1.4740251475200814,1.5168341850439298,1.3705133650134371,1.5700848873937632,1.5906342705071,1.4813225085438182,1.4237806052299111,1.539659464139932,4.98451285756611,1.967912536012688,1.4923317087793424,53.0,50.0,69.0,45.0,58.0,48.0,47.0,62.0,50.0,48.0,50.0,47.0,47.0,38.0,44.0,44.0,118.0
image167.png,2.861163528926555,1.592687534650697,1.3711613332557104,1.5605146611267011,1.3666629814762652,1.4740251475200814,1.5168341850439298,1.3705133650134371,1.5700848873937632,1.5906342705071,1.4813225085438182,1.4237806052299111,1.539659464139932,4.98451285756611,1.967912536012688,1.4923317087793424,53.0,50.0,69.0,45.0,58.0,48.0,47.0,62.0,50.0,48.0,50.0,47.0,47.0,38.0,44.0,44.0,117.0
image168.png,1.7689476794315235,1.884026975076065,1.3910263263108826,1.5391327158882273,1.4552071799380104,1.4552040178900025,1.4970273797340137,1.393792702525999,1.4795667803603088,1.5362785607227487,1.387149407012221,1.366752057314322,1.5330703701718058,1.5657328725534796,1.6606647766938707,1.4225795721118766,53.0,56.0,54.0,46.0,61.0,52.0,51.0,62.0,58.0,55.0,52.0,48.0,34.0,38.0,47.0,33.0,124.0
image169.png,1.7689476794315235,1.884026975076065,1.3910263263108826,1.5391327158882273,1.4552071799380104,1.4552040178900025,1.4970273797340137,1.393792702525999,1.4795667803603088,1.5362785607227487,1.387149407012221,1.366752057314322,1.5330703701718058,1.5657328725534796,1.6606647766938707,1.4225795721118766,53.0,56.0,54.0,46.0,61.0,52.0,51.0,62.0,58.0,55.0,52.0,48.0,34.0,38.0,47.0,33.0,123.0
image170.png,1.7689476794315235,1.884026975076065,1.3910263263108826,1.5391327158882273,1.4552071799380104,1.4552040178900025,1.4970273797340137,1.393792702525999,1.4795667803603088,1.5362785607227487,1.387149407012221,1.366752057314322,1.5330703701718058,1.5657328725534796,1.6606647766938707,1.4225795721118766,53.0,56.0,54.0,46.0,61.0,52.0,51.0,62.0,58.0,55.0,52.0,48.0,34.0,38.0,47.0,33.0,120.0
image171.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,125.0
image172.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,120.0
image173.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,117.0
image174.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,122.0
image175.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image176.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,120.0
image177.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image178.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image179.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image180.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,131.0
image181.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,121.0
image182.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,119.0
image183.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image184.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,121.0
image185.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image186.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image187.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,117.0
image188.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,121.0
image189.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
